job,age,campaign,euribor3m,y
admin.,52,2,1.281,0
services,48,5,1.281,0
blue-collar,55,4,1.281,0
services,41,2,1.281,0
technician,28,1,1.281,0
technician,44,1,1.281,1
blue-collar,29,1,1.281,0
self-employed,43,2,1.281,0
blue-collar,27,2,1.281,0
blue-collar,32,1,1.281,0
blue-collar,29,1,1.281,0
technician,34,1,1.281,0
admin.,22,2,1.281,0
blue-collar,33,2,1.281,0
blue-collar,55,1,1.281,0
blue-collar,36,2,1.281,0
services,45,1,1.281,0
student,24,1,1.281,0
admin.,37,1,1.281,0
technician,39,1,1.281,0
admin.,38,1,1.281,0
admin.,40,1,1.281,0
blue-collar,38,1,1.281,0
retired,59,1,1.281,0
student,24,1,1.281,0
admin.,31,2,1.281,0
housemaid,38,1,1.281,0
blue-collar,40,3,1.281,0
blue-collar,29,1,1.281,0
admin.,29,1,1.281,0
blue-collar,41,1,1.281,0
blue-collar,41,1,1.281,0
technician,34,2,1.281,0
admin.,34,2,1.281,0
admin.,33,1,1.281,0
admin.,33,1,1.281,0
blue-collar,35,3,1.281,0
admin.,33,1,1.281,0
blue-collar,29,3,1.281,1
technician,33,2,1.281,0
management,33,1,1.281,0
services,34,1,1.281,0
unemployed,28,1,1.281,0
blue-collar,36,1,1.281,0
blue-collar,45,1,1.281,0
blue-collar,33,1,1.281,0
blue-collar,37,1,1.281,0
housemaid,56,1,1.281,0
blue-collar,45,1,1.281,0
technician,32,1,1.281,0
blue-collar,33,1,1.281,0
admin.,34,1,1.281,0
blue-collar,33,3,1.281,0
blue-collar,36,2,1.281,0
technician,29,4,1.281,0
blue-collar,34,1,1.281,0
services,36,6,1.281,0
admin.,34,1,1.281,0
admin.,36,2,1.281,0
services,35,3,1.281,0
technician,42,4,1.281,0
blue-collar,33,1,1.281,0
management,34,4,1.281,0
admin.,53,1,1.281,1
services,36,4,1.281,0
blue-collar,48,1,1.281,0
retired,58,1,1.281,0
blue-collar,35,3,1.281,1
blue-collar,29,1,1.281,0
blue-collar,27,1,1.281,0
entrepreneur,49,2,1.281,0
blue-collar,34,1,1.281,0
technician,40,5,1.281,0
blue-collar,45,2,1.281,0
admin.,33,1,1.281,0
technician,32,1,1.281,0
blue-collar,42,1,1.281,0
technician,36,1,1.281,0
management,49,1,1.281,0
technician,39,1,1.281,0
admin.,26,1,1.281,0
services,42,1,1.281,0
technician,42,1,1.281,0
admin.,34,2,1.281,0
services,41,2,1.281,1
blue-collar,23,4,1.281,0
services,23,3,1.281,0
blue-collar,53,1,1.281,0
unemployed,49,1,1.281,0
blue-collar,24,1,1.281,0
blue-collar,42,1,1.281,0
blue-collar,51,1,1.281,1
blue-collar,31,1,1.281,0
admin.,31,1,1.281,0
admin.,30,1,1.281,0
services,41,2,1.281,0
blue-collar,40,3,1.281,0
blue-collar,39,1,1.281,0
blue-collar,39,1,1.281,0
retired,39,1,1.281,0
blue-collar,31,1,1.281,1
admin.,37,8,1.281,0
admin.,33,3,1.281,0
entrepreneur,35,3,1.281,0
blue-collar,28,2,1.281,0
admin.,24,2,1.281,0
unemployed,34,3,1.281,1
blue-collar,31,3,1.281,0
blue-collar,38,3,1.281,0
admin.,29,4,1.281,0
blue-collar,49,2,1.281,0
admin.,35,2,1.281,0
management,58,2,1.281,0
unemployed,34,3,1.281,1
blue-collar,32,2,1.281,0
admin.,34,2,1.281,0
blue-collar,34,3,1.281,1
blue-collar,31,3,1.281,0
blue-collar,44,2,1.281,0
self-employed,51,2,1.281,0
student,30,2,1.281,0
blue-collar,42,2,1.281,0
admin.,33,2,1.281,0
blue-collar,35,2,1.281,0
blue-collar,31,2,1.281,0
management,38,3,1.281,0
management,33,3,1.281,0
blue-collar,51,3,1.281,0
blue-collar,36,4,1.281,0
technician,35,2,1.281,0
blue-collar,41,2,1.281,0
blue-collar,38,5,1.281,1
services,29,5,1.281,0
services,32,2,1.281,0
admin.,33,2,1.281,0
blue-collar,39,3,1.281,0
self-employed,38,2,1.281,1
technician,30,4,1.281,0
blue-collar,29,2,1.281,0
admin.,33,2,1.281,0
blue-collar,37,5,1.281,0
admin.,49,3,1.281,0
self-employed,34,2,1.281,0
blue-collar,40,4,1.281,0
blue-collar,47,2,1.281,0
blue-collar,48,2,1.281,0
management,34,3,1.281,0
admin.,33,2,1.281,0
admin.,36,3,1.281,0
admin.,43,2,1.281,0
blue-collar,39,3,1.281,0
blue-collar,29,2,1.281,0
management,39,4,1.281,0
blue-collar,49,2,1.281,0
admin.,31,2,1.281,1
blue-collar,41,2,1.281,0
services,34,2,1.281,0
admin.,45,5,1.281,0
services,32,2,1.281,0
services,31,2,1.281,1
admin.,36,2,1.281,1
technician,52,2,1.281,0
technician,27,2,1.281,0
blue-collar,36,3,1.281,0
services,36,4,1.281,0
blue-collar,26,2,1.281,0
blue-collar,34,2,1.281,0
technician,32,3,1.281,0
services,35,2,1.281,0
technician,27,3,1.281,0
blue-collar,29,4,1.281,0
services,34,2,1.281,0
housemaid,24,4,1.281,0
blue-collar,30,3,1.281,0
admin.,43,2,1.281,0
entrepreneur,31,3,1.281,0
blue-collar,43,2,1.281,0
housemaid,41,2,1.281,0
blue-collar,31,7,1.281,0
admin.,31,2,1.281,0
blue-collar,29,2,1.281,0
admin.,35,4,1.281,0
blue-collar,33,2,1.281,0
blue-collar,29,2,1.281,0
admin.,27,3,1.281,0
admin.,30,2,1.281,1
blue-collar,31,3,1.281,0
technician,28,2,1.281,0
entrepreneur,35,4,1.281,0
entrepreneur,39,2,1.281,0
housemaid,46,2,1.281,0
services,55,2,1.281,0
blue-collar,39,9,1.281,0
technician,34,3,1.281,0
management,32,2,1.281,0
services,57,7,1.281,0
technician,32,2,1.281,0
blue-collar,27,2,1.281,0
blue-collar,31,5,1.281,0
technician,30,3,1.281,0
blue-collar,40,2,1.281,0
blue-collar,35,2,1.281,0
blue-collar,38,2,1.281,1
services,35,2,1.281,0
blue-collar,32,4,1.281,0
technician,42,2,1.281,0
admin.,29,5,1.281,0
blue-collar,33,2,1.281,0
blue-collar,38,2,1.281,0
blue-collar,38,3,1.281,0
services,28,2,1.281,1
blue-collar,49,2,1.281,0
services,30,2,1.281,0
unemployed,45,3,1.281,0
technician,27,2,1.281,0
blue-collar,34,2,1.281,0
retired,59,3,1.281,0
blue-collar,56,2,1.281,0
services,36,2,1.281,0
blue-collar,34,2,1.281,0
unemployed,44,3,1.281,0
blue-collar,24,2,1.281,0
blue-collar,29,5,1.281,0
admin.,32,2,1.281,0
admin.,42,5,1.281,0
services,42,4,1.281,0
self-employed,38,2,1.281,0
blue-collar,33,3,1.281,0
blue-collar,27,3,1.281,0
technician,27,2,1.281,0
blue-collar,51,2,1.281,0
technician,42,2,1.281,1
admin.,29,3,1.281,0
entrepreneur,49,2,1.281,0
blue-collar,48,4,1.281,0
blue-collar,32,3,1.281,0
student,26,2,1.281,0
blue-collar,34,3,1.281,0
services,32,2,1.281,0
unemployed,34,8,1.281,0
admin.,36,6,1.281,0
blue-collar,57,5,1.281,0
blue-collar,42,2,1.281,0
housemaid,46,2,1.281,0
self-employed,33,2,1.281,0
blue-collar,39,2,1.281,0
technician,40,5,1.281,0
self-employed,27,2,1.281,0
services,39,5,1.281,0
blue-collar,27,3,1.281,0
admin.,29,3,1.281,0
technician,33,3,1.281,0
management,34,5,1.281,0
blue-collar,32,3,1.281,0
retired,53,4,1.281,0
student,21,3,1.281,0
technician,36,2,1.281,0
blue-collar,32,3,1.281,0
services,29,3,1.281,0
blue-collar,28,2,1.281,0
admin.,33,4,1.281,0
admin.,27,3,1.281,0
blue-collar,31,3,1.281,1
admin.,44,3,1.281,0
blue-collar,33,3,1.281,0
unemployed,49,2,1.281,0
entrepreneur,49,2,1.281,0
housemaid,38,3,1.281,1
blue-collar,51,2,1.281,1
services,36,5,1.281,0
housemaid,58,2,1.281,1
admin.,29,7,1.281,1
admin.,37,4,1.281,0
technician,32,4,1.281,0
admin.,34,4,1.281,0
blue-collar,33,5,1.281,0
blue-collar,43,3,1.281,0
admin.,27,11,1.281,0
self-employed,38,2,1.281,1
admin.,52,3,1.281,1
blue-collar,34,2,1.281,0
blue-collar,34,2,1.281,0
admin.,35,6,1.281,0
student,28,4,1.281,0
blue-collar,33,2,1.281,0
blue-collar,29,2,1.281,0
management,32,9,1.281,0
blue-collar,29,2,1.281,0
blue-collar,46,3,1.281,0
services,45,7,1.281,0
admin.,27,3,1.281,0
admin.,29,2,1.281,0
blue-collar,25,3,1.281,0
blue-collar,42,5,1.281,0
blue-collar,32,3,1.281,0
blue-collar,31,4,1.281,0
blue-collar,29,3,1.281,0
blue-collar,30,8,1.281,0
admin.,27,3,1.266,0
blue-collar,29,3,1.266,0
blue-collar,26,3,1.266,0
blue-collar,32,2,1.266,0
services,29,3,1.266,0
technician,28,2,1.266,0
technician,35,7,1.266,0
housemaid,23,6,1.266,0
services,48,7,1.266,0
management,31,2,1.266,0
admin.,29,7,1.266,0
admin.,29,6,1.266,0
admin.,59,6,1.266,0
blue-collar,48,3,1.266,0
blue-collar,38,2,1.266,0
management,24,4,1.266,0
services,37,3,1.266,0
blue-collar,33,2,1.266,0
technician,31,5,1.266,0
self-employed,26,5,1.266,0
technician,30,7,1.266,0
blue-collar,29,7,1.266,0
technician,31,4,1.266,0
blue-collar,38,3,1.266,0
admin.,36,8,1.266,0
blue-collar,36,2,1.266,0
blue-collar,38,2,1.266,0
blue-collar,47,3,1.266,0
student,28,8,1.266,0
admin.,33,5,1.266,0
blue-collar,33,6,1.266,0
blue-collar,24,7,1.266,0
services,38,7,1.266,0
technician,24,4,1.266,0
services,30,15,1.266,0
admin.,26,2,1.266,0
technician,36,1,1.266,0
services,32,1,1.266,0
admin.,30,8,1.266,0
student,22,6,1.266,0
blue-collar,27,3,1.266,0
blue-collar,35,1,1.266,0
admin.,27,1,1.266,0
blue-collar,43,2,1.266,1
admin.,33,8,1.266,0
blue-collar,34,6,1.266,0
technician,30,1,1.266,0
services,31,1,1.266,0
technician,34,1,1.266,0
management,48,6,1.266,0
blue-collar,31,1,1.266,0
admin.,31,1,1.266,0
services,43,2,1.266,1
self-employed,23,11,1.266,0
admin.,31,4,1.266,0
blue-collar,24,1,1.266,0
blue-collar,33,1,1.266,1
entrepreneur,27,5,1.266,0
blue-collar,30,11,1.266,0
blue-collar,29,8,1.266,0
blue-collar,20,7,1.266,0
services,39,1,1.266,0
technician,40,1,1.266,0
blue-collar,26,1,1.266,0
services,35,1,1.266,0
blue-collar,23,1,1.266,0
blue-collar,38,1,1.266,0
management,34,8,1.266,0
services,29,10,1.266,0
services,44,1,1.266,1
self-employed,45,2,1.266,0
management,31,3,1.266,0
services,28,1,1.266,0
blue-collar,38,1,1.266,0
blue-collar,29,1,1.266,0
management,26,4,1.266,0
blue-collar,33,6,1.266,0
blue-collar,28,1,1.266,0
blue-collar,28,1,1.266,0
admin.,23,1,1.266,0
blue-collar,39,1,1.266,0
blue-collar,39,1,1.266,0
student,26,1,1.266,0
blue-collar,36,1,1.266,1
management,26,1,1.266,0
management,26,1,1.266,0
entrepreneur,28,6,1.266,0
admin.,34,1,1.266,0
blue-collar,32,2,1.266,0
blue-collar,30,2,1.266,0
services,25,1,1.266,0
technician,29,1,1.266,0
self-employed,50,1,1.266,0
self-employed,50,1,1.266,0
technician,30,2,1.266,0
admin.,27,1,1.266,0
management,26,1,1.266,1
admin.,26,3,1.266,0
management,26,1,1.266,1
admin.,40,1,1.266,0
blue-collar,33,5,1.266,0
admin.,44,1,1.266,0
services,33,1,1.266,0
admin.,31,1,1.266,0
management,48,2,1.266,0
blue-collar,40,1,1.266,0
admin.,31,1,1.266,0
services,38,1,1.266,0
technician,29,1,1.266,0
blue-collar,54,1,1.266,0
blue-collar,42,1,1.266,0
blue-collar,42,1,1.266,0
self-employed,32,3,1.266,0
blue-collar,22,1,1.266,0
blue-collar,42,1,1.266,0
technician,29,7,1.266,0
admin.,27,1,1.266,0
technician,29,1,1.266,0
blue-collar,24,1,1.266,0
blue-collar,40,6,1.266,0
services,27,1,1.266,0
blue-collar,27,1,1.266,0
blue-collar,27,1,1.266,0
blue-collar,22,2,1.266,0
technician,30,1,1.266,0
admin.,27,1,1.266,0
admin.,27,1,1.266,0
services,55,1,1.266,1
admin.,27,1,1.266,0
services,39,8,1.266,0
technician,24,3,1.266,0
blue-collar,34,3,1.266,0
self-employed,32,3,1.266,1
management,32,3,1.266,0
admin.,27,1,1.266,0
blue-collar,29,6,1.266,0
blue-collar,32,1,1.266,0
self-employed,27,1,1.266,0
admin.,27,1,1.266,0
blue-collar,32,1,1.266,0
self-employed,27,1,1.266,0
self-employed,27,1,1.266,0
admin.,39,1,1.266,0
technician,35,5,1.266,1
blue-collar,48,1,1.266,0
entrepreneur,32,2,1.266,0
blue-collar,39,6,1.266,0
blue-collar,30,3,1.266,0
blue-collar,31,1,1.266,0
entrepreneur,35,5,1.266,0
technician,35,1,1.266,1
services,29,2,1.266,1
admin.,27,1,1.266,0
admin.,39,1,1.266,0
entrepreneur,47,7,1.266,0
admin.,23,5,1.266,0
self-employed,26,5,1.266,0
services,25,5,1.266,1
admin.,24,6,1.266,0
admin.,35,7,1.266,0
blue-collar,29,2,1.266,0
management,39,6,1.266,0
blue-collar,30,2,1.266,0
admin.,33,2,1.266,0
technician,41,4,1.266,0
housemaid,37,1,1.266,0
admin.,29,1,1.266,0
blue-collar,37,1,1.266,1
blue-collar,31,1,1.266,0
management,32,1,1.266,0
technician,39,2,1.266,0
services,49,1,1.266,0
blue-collar,36,1,1.266,0
services,38,1,1.266,1
services,25,2,1.266,0
blue-collar,31,1,1.266,1
services,49,1,1.266,0
services,32,12,1.266,0
blue-collar,52,1,1.266,1
technician,32,8,1.266,0
services,26,1,1.266,0
blue-collar,33,5,1.266,0
student,25,7,1.266,0
blue-collar,26,1,1.266,0
services,44,1,1.266,0
technician,52,1,1.266,0
admin.,32,1,1.266,0
technician,32,7,1.266,0
admin.,52,2,1.266,0
entrepreneur,31,1,1.266,0
entrepreneur,34,2,1.266,0
student,30,1,1.266,0
blue-collar,32,1,1.266,0
management,33,1,1.266,1
blue-collar,54,1,1.266,0
admin.,23,1,1.266,0
services,44,1,1.266,1
services,29,1,1.266,0
entrepreneur,31,1,1.266,1
admin.,32,4,1.266,0
services,46,4,1.266,0
blue-collar,28,1,1.266,1
self-employed,23,2,1.266,0
services,41,4,1.266,0
entrepreneur,32,3,1.266,0
student,22,3,1.266,0
self-employed,26,3,1.266,0
services,29,2,1.266,0
admin.,27,4,1.266,0
technician,29,2,1.266,0
blue-collar,29,5,1.266,0
blue-collar,27,2,1.266,0
services,24,1,1.266,0
services,47,2,1.266,0
technician,27,3,1.266,0
entrepreneur,52,5,1.266,0
blue-collar,38,2,1.266,0
blue-collar,36,1,1.266,0
services,24,1,1.266,0
services,29,1,1.266,0
blue-collar,45,1,1.266,0
admin.,36,1,1.266,0
blue-collar,33,1,1.266,1
blue-collar,45,5,1.266,0
services,24,1,1.266,0
student,25,5,1.266,0
services,53,4,1.266,0
services,42,1,1.266,0
blue-collar,35,1,1.266,0
entrepreneur,31,2,1.266,0
blue-collar,35,1,1.266,0
blue-collar,31,1,1.266,0
blue-collar,38,1,1.266,0
blue-collar,39,3,1.266,1
management,37,1,1.266,0
blue-collar,31,1,1.266,0
self-employed,24,2,1.266,0
blue-collar,40,1,1.266,0
blue-collar,33,1,1.266,1
admin.,36,1,1.266,0
technician,27,3,1.266,0
admin.,27,3,1.266,0
services,42,1,1.266,1
student,23,1,1.266,0
blue-collar,40,1,1.266,0
technician,27,1,1.266,0
admin.,30,1,1.266,0
blue-collar,47,1,1.266,0
blue-collar,39,1,1.266,0
blue-collar,44,9,1.266,0
blue-collar,36,2,1.266,0
blue-collar,28,1,1.266,0
student,21,1,1.266,0
blue-collar,31,1,1.266,0
management,25,1,1.266,0
services,32,1,1.266,0
admin.,30,2,1.266,0
admin.,24,2,1.266,0
blue-collar,29,1,1.266,0
blue-collar,46,1,1.266,0
admin.,30,1,1.266,0
admin.,33,1,1.266,0
blue-collar,26,1,1.266,0
admin.,33,1,1.266,0
management,36,1,1.266,0
admin.,30,1,1.266,0
admin.,33,1,1.266,1
blue-collar,23,1,1.266,0
admin.,21,1,1.266,0
technician,34,4,1.266,0
blue-collar,26,1,1.266,0
management,24,2,1.266,0
blue-collar,48,1,1.266,0
blue-collar,28,1,1.266,0
admin.,57,1,1.266,1
technician,30,1,1.266,0
blue-collar,41,2,1.266,0
services,50,15,1.266,0
services,33,2,1.266,0
admin.,33,1,1.266,0
blue-collar,46,3,1.266,0
blue-collar,28,1,1.266,0
services,30,1,1.266,0
student,23,1,1.266,0
blue-collar,28,1,1.266,0
admin.,53,2,1.266,0
blue-collar,28,1,1.266,0
admin.,31,2,1.266,0
services,32,1,1.266,0
entrepreneur,34,1,1.266,0
admin.,42,1,1.266,0
blue-collar,32,1,1.266,1
student,25,1,1.266,0
services,30,1,1.266,0
management,33,2,1.266,0
technician,28,2,1.266,0
admin.,23,2,1.266,0
admin.,33,1,1.266,1
admin.,45,2,1.266,0
blue-collar,25,2,1.266,0
technician,44,2,1.266,0
blue-collar,26,2,1.266,0
management,32,4,1.266,0
services,28,2,1.266,1
blue-collar,35,2,1.266,0
technician,30,3,1.266,0
blue-collar,43,2,1.266,0
self-employed,27,1,1.266,0
technician,25,1,1.266,0
services,29,1,1.266,0
services,29,1,1.266,0
services,37,6,1.266,0
admin.,27,1,1.266,0
admin.,27,1,1.266,0
admin.,33,1,1.266,0
admin.,27,1,1.266,0
blue-collar,52,7,1.266,0
admin.,27,1,1.266,0
management,42,1,1.266,0
technician,35,6,1.266,0
admin.,31,1,1.266,0
services,31,1,1.266,0
services,27,1,1.266,0
technician,34,2,1.266,0
services,40,1,1.266,0
technician,24,1,1.266,0
admin.,23,6,1.266,0
admin.,28,4,1.266,0
student,28,2,1.266,0
management,36,2,1.266,0
blue-collar,27,1,1.266,0
blue-collar,37,1,1.266,0
services,21,1,1.266,0
blue-collar,28,1,1.266,0
blue-collar,29,6,1.266,0
blue-collar,46,2,1.266,0
blue-collar,28,1,1.266,0
blue-collar,51,1,1.266,0
services,37,1,1.266,0
technician,27,8,1.266,0
admin.,23,3,1.266,0
blue-collar,28,1,1.266,0
self-employed,34,1,1.266,0
admin.,39,1,1.266,0
technician,23,1,1.266,0
admin.,26,2,1.266,0
blue-collar,32,1,1.266,0
admin.,35,1,1.266,0
management,28,1,1.266,0
blue-collar,28,1,1.266,0
management,28,1,1.266,0
entrepreneur,34,1,1.266,0
services,23,1,1.266,0
admin.,36,1,1.266,0
student,22,2,1.266,0
blue-collar,38,2,1.266,0
technician,27,1,1.266,0
blue-collar,35,1,1.266,0
technician,27,1,1.266,0
blue-collar,40,1,1.266,0
admin.,33,1,1.266,0
technician,30,1,1.266,1
technician,27,1,1.266,0
blue-collar,30,2,1.266,0
technician,23,1,1.266,1
blue-collar,24,1,1.266,0
admin.,33,1,1.266,0
admin.,48,1,1.266,0
technician,28,3,1.266,0
blue-collar,31,1,1.266,1
technician,39,1,1.266,0
technician,39,1,1.266,0
blue-collar,31,1,1.266,0
blue-collar,31,1,1.266,0
services,46,1,1.266,0
blue-collar,28,4,1.266,1
management,32,1,1.266,0
technician,31,1,1.266,0
blue-collar,27,4,1.266,1
blue-collar,33,2,1.266,1
technician,42,2,1.266,0
admin.,29,1,1.266,0
admin.,26,2,1.266,0
blue-collar,26,2,1.266,0
blue-collar,54,3,1.266,0
blue-collar,33,1,1.266,0
blue-collar,33,2,1.266,0
entrepreneur,58,5,1.266,0
blue-collar,51,2,1.266,1
student,28,2,1.266,0
services,24,2,1.266,0
admin.,27,7,1.266,0
blue-collar,29,4,1.266,0
services,49,2,1.266,0
admin.,35,1,1.266,0
services,35,3,1.266,0
services,57,6,1.266,0
blue-collar,25,2,1.266,0
technician,33,2,1.266,0
services,53,6,1.266,0
admin.,31,2,1.266,0
student,23,2,1.266,0
entrepreneur,39,2,1.266,0
blue-collar,27,2,1.266,0
blue-collar,36,2,1.266,0
technician,40,3,1.266,0
self-employed,54,2,1.266,0
student,24,8,1.266,0
admin.,31,2,1.266,0
services,40,1,1.266,0
blue-collar,31,3,1.266,0
management,33,1,1.266,0
housemaid,37,2,1.266,0
blue-collar,33,2,1.266,0
blue-collar,40,1,1.266,0
blue-collar,36,1,1.266,0
technician,31,1,1.266,1
technician,30,3,1.266,0
admin.,33,3,1.266,0
services,48,7,1.266,0
admin.,25,3,1.266,1
blue-collar,31,3,1.266,0
blue-collar,26,2,1.266,1
admin.,35,6,1.266,0
admin.,33,1,1.266,0
admin.,34,2,1.266,0
blue-collar,46,2,1.266,0
technician,33,3,1.266,0
technician,41,2,1.266,0
blue-collar,42,2,1.266,0
admin.,30,7,1.266,0
blue-collar,39,3,1.266,0
admin.,27,4,1.266,0
management,36,2,1.266,0
technician,37,2,1.266,0
technician,32,2,1.266,1
entrepreneur,24,2,1.266,0
services,29,2,1.266,0
admin.,27,4,1.266,1
blue-collar,28,3,1.266,0
blue-collar,30,6,1.266,0
unemployed,34,4,1.266,0
blue-collar,42,2,1.266,0
admin.,40,2,1.266,1
admin.,26,2,1.266,0
services,42,2,1.266,0
blue-collar,29,4,1.266,0
services,28,4,1.266,0
blue-collar,30,6,1.266,0
entrepreneur,35,2,1.266,0
blue-collar,33,2,1.266,0
blue-collar,28,2,1.266,0
admin.,32,2,1.266,0
services,33,2,1.266,0
technician,40,8,1.266,0
admin.,30,2,1.266,0
technician,26,5,1.266,0
technician,22,2,1.266,0
blue-collar,46,2,1.266,0
entrepreneur,49,3,1.266,0
admin.,52,3,1.266,0
admin.,41,3,1.266,0
entrepreneur,31,3,1.266,0
technician,26,1,1.266,0
blue-collar,35,1,1.266,0
blue-collar,31,1,1.266,0
blue-collar,52,3,1.266,0
entrepreneur,44,1,1.266,0
blue-collar,36,1,1.266,0
blue-collar,34,3,1.266,0
blue-collar,38,1,1.266,0
technician,42,2,1.266,0
technician,51,2,1.266,0
admin.,27,2,1.266,0
blue-collar,31,2,1.266,0
blue-collar,24,2,1.266,0
technician,42,3,1.266,0
services,32,3,1.266,0
management,31,4,1.266,0
self-employed,45,4,1.266,0
admin.,39,4,1.266,0
self-employed,32,2,1.266,0
blue-collar,31,5,1.266,0
technician,37,6,1.266,0
blue-collar,28,2,1.266,0
admin.,29,2,1.266,0
admin.,29,2,1.266,1
blue-collar,31,3,1.266,0
blue-collar,26,2,1.266,0
student,25,3,1.266,1
blue-collar,31,2,1.266,0
services,34,6,1.266,0
admin.,30,7,1.266,0
blue-collar,33,4,1.266,0
blue-collar,34,2,1.266,0
blue-collar,27,2,1.266,0
admin.,31,3,1.266,0
blue-collar,32,2,1.266,0
blue-collar,54,2,1.266,1
blue-collar,31,2,1.266,0
technician,52,3,1.266,0
blue-collar,31,4,1.266,0
admin.,35,2,1.266,0
admin.,31,2,1.266,1
admin.,26,2,1.266,0
blue-collar,28,3,1.266,1
technician,29,5,1.266,0
services,28,2,1.266,0
technician,23,2,1.266,0
admin.,30,2,1.266,0
blue-collar,47,8,1.266,0
admin.,29,2,1.266,1
blue-collar,37,4,1.266,1
management,39,2,1.266,0
entrepreneur,45,2,1.266,0
admin.,33,2,1.266,0
blue-collar,29,3,1.266,0
admin.,30,2,1.266,0
admin.,24,4,1.266,0
admin.,39,10,1.266,0
services,48,2,1.266,0
technician,37,2,1.266,0
blue-collar,32,3,1.266,0
blue-collar,43,3,1.266,0
blue-collar,29,3,1.266,0
blue-collar,42,3,1.266,0
technician,23,3,1.266,0
retired,60,3,1.266,0
entrepreneur,36,3,1.266,0
blue-collar,26,4,1.266,0
services,30,2,1.266,0
blue-collar,31,3,1.266,0
technician,30,4,1.266,0
technician,38,4,1.266,0
admin.,29,3,1.266,0
blue-collar,38,9,1.266,0
entrepreneur,38,2,1.266,0
blue-collar,46,2,1.266,0
blue-collar,43,3,1.266,0
management,40,2,1.266,0
blue-collar,29,4,1.266,0
technician,31,2,1.266,0
blue-collar,39,7,1.266,0
blue-collar,36,5,1.266,0
technician,26,2,1.266,0
self-employed,27,2,1.266,0
admin.,25,6,1.266,0
technician,29,4,1.266,0
blue-collar,33,3,1.266,0
blue-collar,27,5,1.266,0
technician,44,3,1.266,0
blue-collar,32,4,1.266,0
technician,33,5,1.266,0
blue-collar,34,3,1.266,0
management,24,5,1.266,0
blue-collar,33,7,1.266,0
services,48,2,1.266,0
admin.,28,4,1.266,0
unemployed,36,2,1.266,0
blue-collar,43,5,1.266,0
blue-collar,33,7,1.266,0
services,31,3,1.266,0
admin.,27,4,1.266,0
blue-collar,36,5,1.266,0
services,29,10,1.266,0
blue-collar,28,3,1.266,0
services,35,2,1.266,0
entrepreneur,25,3,1.266,0
blue-collar,20,3,1.266,0
services,24,3,1.266,0
admin.,55,2,1.266,0
student,30,5,1.266,0
admin.,23,3,1.266,0
technician,33,6,1.266,0
blue-collar,25,3,1.266,0
services,24,5,1.266,0
student,21,3,1.266,0
admin.,32,5,1.266,0
admin.,34,7,1.266,0
services,30,4,1.266,0
admin.,32,6,1.266,0
blue-collar,33,2,1.266,0
blue-collar,40,2,1.266,0
admin.,29,11,1.266,0
services,34,6,1.266,0
blue-collar,30,3,1.266,0
services,35,7,1.266,0
entrepreneur,58,5,1.266,0
blue-collar,38,4,1.266,0
technician,34,4,1.266,0
admin.,35,9,1.266,0
admin.,33,2,1.266,0
student,22,3,1.266,0
retired,57,3,1.266,0
management,59,4,1.266,0
student,28,4,1.266,1
management,25,2,1.266,0
housemaid,26,3,1.25,0
blue-collar,30,4,1.25,0
management,30,4,1.25,0
admin.,30,3,1.25,0
admin.,32,2,1.25,0
admin.,31,3,1.25,0
blue-collar,23,2,1.25,0
services,32,4,1.25,0
blue-collar,55,2,1.25,0
blue-collar,35,3,1.25,1
blue-collar,26,3,1.25,0
technician,32,2,1.25,1
services,21,6,1.25,0
blue-collar,34,7,1.25,0
technician,34,2,1.25,0
services,24,4,1.25,0
admin.,34,5,1.25,0
admin.,37,6,1.25,0
admin.,23,4,1.25,0
blue-collar,24,5,1.25,0
services,28,6,1.25,0
blue-collar,32,3,1.25,0
admin.,44,4,1.25,0
admin.,28,2,1.25,0
admin.,36,5,1.25,0
admin.,29,4,1.25,0
technician,29,4,1.25,0
entrepreneur,42,9,1.25,0
technician,31,6,1.25,0
blue-collar,24,6,1.25,0
management,32,3,1.25,0
blue-collar,29,3,1.25,1
admin.,27,4,1.25,1
blue-collar,29,4,1.25,0
blue-collar,28,5,1.25,0
blue-collar,28,2,1.25,0
admin.,31,8,1.25,0
technician,35,5,1.25,0
self-employed,34,7,1.25,0
blue-collar,28,8,1.25,0
admin.,23,4,1.25,0
technician,26,1,1.25,0
blue-collar,29,1,1.25,0
admin.,34,3,1.25,0
management,41,1,1.25,0
blue-collar,33,4,1.25,0
admin.,40,1,1.25,0
retired,54,5,1.25,0
entrepreneur,45,1,1.25,0
admin.,32,9,1.25,0
entrepreneur,39,1,1.25,0
blue-collar,39,3,1.25,0
technician,51,1,1.25,0
admin.,29,6,1.25,0
technician,32,1,1.25,0
entrepreneur,39,1,1.25,0
entrepreneur,28,1,1.25,0
services,53,1,1.25,0
admin.,34,2,1.25,1
blue-collar,35,1,1.25,0
entrepreneur,39,1,1.25,0
admin.,31,1,1.25,0
